step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
67,"[False, True, True]",0,1,1,0.6666666666666666,2908.0,0.595,0,0,0.3118333333333333,0.30000000000000004,0.25,0.44999999999999996,0.1,0.7,0.4,42,steady,M2-Threshold
68,"[False, True, True]",0,1,1,0.6666666666666666,2933.0,0.54025,0,0,0.3287416666666666,0.35000000000000003,0.15000000000000002,0.49999999999999994,0.1,0.8,0.5,42,steady,M2-Threshold
69,"[False, False, True]",0,0,1,0.3333333333333333,3955.999999999999,0.5815,0,0,0.2744499999999999,0.4,0.05000000000000002,0.5499999999999999,0.0,0.8,0.6,42,steady,M2-Threshold
70,"[True, False, True]",1,0,1,0.6666666666666666,4285.999999999999,0.5525,0,0,0.36575,0.4,0.05,0.5499999999999999,0.1,0.8,0.7,42,steady,M2-Threshold
71,"[True, False, True]",1,0,1,0.6666666666666666,5080.0,0.5635,0,0,0.3857166666666667,0.4,0.05,0.5499999999999999,0.2,0.7,0.8,42,steady,M2-Threshold
72,"[True, False, True]",1,0,1,0.6666666666666666,5622.000000000001,0.57775,0,0,0.3899916666666666,0.45,0.1,0.44999999999999996,0.3,0.6,0.8,42,steady,M2-Threshold
73,"[True, False, True]",1,0,1,0.6666666666666666,5712.0,0.50225,0,0,0.3840083333333333,0.5,0.15000000000000002,0.35,0.4,0.5,0.9,42,steady,M2-Threshold
74,"[True, False, True]",1,0,1,0.6666666666666666,6200.0,0.62725,0,0,0.42150833333333326,0.55,0.2,0.25,0.5,0.4,0.9,42,steady,M2-Threshold
75,"[True, True, True]",1,1,1,1.0,6378.000000000001,0.69075,0,0,0.5238916666666666,0.6000000000000001,0.25,0.15000000000000002,0.6,0.4,0.9,42,steady,M2-Threshold
76,"[True, True, False]",1,1,0,0.6666666666666666,5731.999999999999,0.6265,0,0,0.45461666666666667,0.65,0.29999999999999993,0.05,0.7,0.4,0.9,42,steady,M2-Threshold
77,"[True, True, False]",1,1,0,0.6666666666666666,5731.999999999999,0.594,0,0,0.44486666666666663,0.65,0.29999999999999993,0.05,0.8,0.4,0.8,42,steady,M2-Threshold
78,"[False, True, False]",0,1,0,0.3333333333333333,4394.0,0.6164999999999999,0,0,0.36828333333333335,0.6,0.3499999999999999,0.05,0.8,0.4,0.7,42,steady,M2-Threshold
79,"[False, True, False]",0,1,0,0.3333333333333333,4218.0,0.4415,0,0,0.31578333333333325,0.5000000000000001,0.4,0.10000000000000003,0.8,0.5,0.6,42,steady,M2-Threshold
80,"[False, True, True]",0,1,1,0.6666666666666666,3883.9999999999995,0.4235,0,0,0.37705,0.4,0.44999999999999996,0.15000000000000002,0.7,0.6,0.6,42,steady,M2-Threshold
81,"[False, True, True]",0,1,1,0.6666666666666666,4201.999999999999,0.526,0,0,0.40779999999999994,0.30000000000000004,0.49999999999999994,0.2,0.6,0.7,0.6,42,steady,M2-Threshold
82,"[False, True, True]",0,1,1,0.6666666666666666,4901.0,0.62225,0,0,0.4366749999999999,0.35000000000000003,0.39999999999999997,0.25,0.5,0.8,0.6,42,steady,M2-Threshold
83,"[False, True, True]",0,1,1,0.6666666666666666,4622.0,0.521,0,0,0.4063,0.4,0.3,0.3,0.4,0.9,0.6,42,steady,M2-Threshold
84,"[False, True, True]",0,1,1,0.6666666666666666,3491.0,0.44549999999999995,0,0,0.38364999999999994,0.45,0.2,0.35,0.3,1.0,0.6,42,steady,M2-Threshold
85,"[False, False, True]",0,0,1,0.3333333333333333,2746.0,0.61625,0,0,0.334875,0.5,0.10000000000000002,0.39999999999999997,0.2,0.9,0.6,42,steady,M2-Threshold
86,"[False, False, True]",0,0,1,0.3333333333333333,3747.0,0.49975,0,0,0.28325833333333333,0.55,0.05,0.39999999999999997,0.1,0.8,0.7,42,steady,M2-Threshold
87,"[False, False, True]",0,0,1,0.3333333333333333,3417.0,0.45799999999999996,0,0,0.2540666666666666,0.55,0.05,0.39999999999999997,0.0,0.7,0.8,42,steady,M2-Threshold
88,"[False, False, True]",0,0,1,0.3333333333333333,2420.0,0.50325,0,0,0.2676416666666666,0.6000000000000001,0.1,0.3,0.0,0.6,0.9,42,steady,M2-Threshold
89,"[False, False, False]",0,0,0,0.0,2240.0,0.36225,0,0,0.1420083333333333,0.65,0.15,0.19999999999999996,0.0,0.5,0.9,42,steady,M2-Threshold
90,"[True, False, False]",1,0,0,0.3333333333333333,3442.0,0.44049999999999995,0,0,0.2154833333333333,0.7000000000000001,0.2,0.09999999999999996,0.1,0.4,0.8,42,steady,M2-Threshold
91,"[False, False, False]",0,0,0,0.0,2883.0,0.51375,0,0,0.13745833333333335,0.75,0.2,0.05,0.1,0.3,0.7,42,steady,M2-Threshold
92,"[False, False, False]",0,0,0,0.0,2603.0,0.581,0,0,0.12429999999999997,0.75,0.2,0.05,0.1,0.2,0.6,42,steady,M2-Threshold
93,"[True, False, False]",1,0,0,0.3333333333333333,3335.0,0.51625,0,0,0.15487499999999993,0.75,0.2,0.05,0.2,0.1,0.5,42,steady,M2-Threshold
94,"[True, False, False]",1,0,0,0.3333333333333333,3135.0,0.49225,0,0,0.13100833333333328,0.75,0.2,0.05,0.3,0.0,0.4,42,steady,M2-Threshold
95,"[False, False, False]",0,0,0,0.0,1663.0,0.47200000000000003,0,0,0.04159999999999997,0.75,0.2,0.05,0.3,0.0,0.3,42,steady,M2-Threshold
96,"[False, False, False]",0,0,0,0.0,2409.9999999999995,0.49200000000000005,0,0,0.030933333333333313,0.6499999999999999,0.25,0.09999999999999999,0.3,0.0,0.2,42,steady,M2-Threshold
97,"[False, False, True]",0,0,1,0.3333333333333333,2270.0,0.51875,0,0,0.10562499999999997,0.5499999999999999,0.30000000000000004,0.15000000000000002,0.3,0.0,0.2,42,steady,M2-Threshold
98,"[False, True, True]",0,1,1,0.6666666666666666,2770.0,0.56675,0,0,0.20335833333333334,0.44999999999999996,0.35000000000000003,0.2,0.3,0.1,0.2,42,steady,M2-Threshold
99,"[False, True, True]",0,1,1,0.6666666666666666,2735.0,0.63825,0,0,0.2581416666666666,0.35,0.4,0.25,0.3,0.2,0.3,42,steady,M2-Threshold
0,"[False, True, False]",0,1,0,0.3333333333333333,4142.0,0.621,0,0,0.2196333333333333,0.5,0.3,0.2,0.0,1.0,0.0,123,steady,M2-Threshold
1,"[False, False, True]",0,0,1,0.3333333333333333,3655.0,0.466,0,0,0.1731333333333333,0.55,0.2,0.25,0.0,0.5,0.5,123,steady,M2-Threshold
2,"[False, False, True]",0,0,1,0.3333333333333333,2866.0000000000005,0.484,0,0,0.17853333333333327,0.6000000000000001,0.10000000000000002,0.3,0.0,0.3333333333333333,0.6666666666666666,123,steady,M2-Threshold
3,"[True, False, False]",1,0,0,0.3333333333333333,3558.0,0.44725000000000004,0,0,0.16750833333333331,0.65,0.15,0.19999999999999996,0.25,0.25,0.5,123,steady,M2-Threshold
4,"[True, False, False]",1,0,0,0.3333333333333333,3874.0,0.537,0,0,0.1944333333333333,0.7000000000000001,0.2,0.09999999999999996,0.4,0.2,0.4,123,steady,M2-Threshold
5,"[False, True, True]",0,1,1,0.6666666666666666,3601.0,0.50425,0,0,0.2790527777777777,0.6,0.25,0.14999999999999997,0.3333333333333333,0.3333333333333333,0.5,123,steady,M2-Threshold
6,"[False, True, False]",0,1,0,0.3333333333333333,3158.0,0.55675,0,0,0.22416785714285709,0.65,0.29999999999999993,0.05,0.2857142857142857,0.42857142857142855,0.42857142857142855,123,steady,M2-Threshold
7,"[True, False, False]",1,0,0,0.3333333333333333,5082.0,0.51575,0,0,0.20889166666666664,0.7000000000000001,0.19999999999999996,0.1,0.375,0.375,0.375,123,steady,M2-Threshold
8,"[True, False, False]",1,0,0,0.3333333333333333,5085.0,0.56175,0,0,0.2203768518518518,0.6,0.24999999999999992,0.15000000000000002,0.4444444444444444,0.3333333333333333,0.3333333333333333,123,steady,M2-Threshold
9,"[True, True, True]",1,1,1,1.0,5222.0,0.484,0,0,0.36186666666666667,0.5,0.3,0.20000000000000007,0.5,0.4,0.4,123,steady,M2-Threshold
10,"[False, True, True]",0,1,1,0.6666666666666666,4992.0,0.6607500000000001,0,0,0.3648916666666666,0.4,0.35,0.25000000000000006,0.5,0.4,0.5,123,steady,M2-Threshold
11,"[False, True, True]",0,1,1,0.6666666666666666,4218.0,0.56675,0,0,0.35335833333333333,0.30000000000000004,0.39999999999999997,0.30000000000000004,0.5,0.5,0.5,123,steady,M2-Threshold
12,"[False, True, True]",0,1,1,0.6666666666666666,4368.0,0.425,0,0,0.3275,0.20000000000000007,0.44999999999999996,0.35000000000000003,0.5,0.6,0.5,123,steady,M2-Threshold
13,"[False, True, True]",0,1,1,0.6666666666666666,4223.0,0.5760000000000001,0,0,0.38946666666666674,0.25000000000000006,0.35,0.4,0.4,0.7,0.6,123,steady,M2-Threshold
14,"[False, True, True]",0,1,1,0.6666666666666666,3868.0,0.5217499999999999,0,0,0.3898583333333333,0.30000000000000004,0.25,0.45,0.3,0.8,0.7,123,steady,M2-Threshold
15,"[False, True, True]",0,1,1,0.6666666666666666,4196.0,0.49075,0,0,0.38055833333333333,0.35000000000000003,0.15000000000000002,0.5,0.3,0.8,0.7,123,steady,M2-Threshold
16,"[False, False, True]",0,0,1,0.3333333333333333,4167.0,0.5217499999999999,0,0,0.3231916666666666,0.4,0.05000000000000002,0.55,0.3,0.7,0.8,123,steady,M2-Threshold
17,"[False, False, True]",0,0,1,0.3333333333333333,3983.0,0.5579999999999999,0,0,0.33406666666666657,0.45,0.10000000000000002,0.45,0.2,0.7,0.9,123,steady,M2-Threshold
18,"[True, False, True]",1,0,1,0.6666666666666666,4566.0,0.511,0,0,0.4033,0.5,0.15000000000000002,0.35000000000000003,0.2,0.7,1.0,123,steady,M2-Threshold
19,"[False, False, True]",0,0,1,0.3333333333333333,4980.0,0.647,0,0,0.34409999999999996,0.55,0.2,0.25000000000000006,0.1,0.6,1.0,123,steady,M2-Threshold
20,"[False, True, True]",0,1,1,0.6666666666666666,4980.0,0.67425,0,0,0.41894166666666666,0.6000000000000001,0.24999999999999997,0.15000000000000008,0.1,0.6,1.0,123,steady,M2-Threshold
21,"[False, True, False]",0,1,0,0.3333333333333333,3709.9999999999995,0.4225,0,0,0.2600833333333333,0.65,0.29999999999999993,0.050000000000000044,0.1,0.6,0.9,123,steady,M2-Threshold
22,"[True, True, False]",1,1,0,0.6666666666666666,4016.9999999999995,0.48225,0,0,0.34467499999999995,0.65,0.29999999999999993,0.05,0.2,0.6,0.8,123,steady,M2-Threshold
23,"[True, False, False]",1,0,0,0.3333333333333333,5305.0,0.45475,0,0,0.25309166666666666,0.65,0.29999999999999993,0.05,0.3,0.5,0.7,123,steady,M2-Threshold
24,"[True, False, False]",1,0,0,0.3333333333333333,6101.999999999999,0.43925,0,0,0.2317749999999999,0.65,0.29999999999999993,0.05,0.4,0.4,0.6,123,steady,M2-Threshold
25,"[True, False, False]",1,0,0,0.3333333333333333,7212.999999999998,0.53925,0,0,0.24510833333333332,0.65,0.29999999999999993,0.05,0.5,0.3,0.5,123,steady,M2-Threshold
26,"[True, False, False]",1,0,0,0.3333333333333333,5562.000000000001,0.597,0,0,0.26243333333333324,0.55,0.35,0.10000000000000002,0.6,0.3,0.4,123,steady,M2-Threshold
27,"[False, False, False]",0,0,0,0.0,3710.0,0.5585,0,0,0.16754999999999998,0.45,0.39999999999999997,0.15000000000000002,0.6,0.3,0.3,123,steady,M2-Threshold
28,"[False, True, False]",0,1,0,0.3333333333333333,4553.0,0.5855,0,0,0.22564999999999996,0.35000000000000003,0.44999999999999996,0.2,0.5,0.4,0.2,123,steady,M2-Threshold
29,"[False, True, False]",0,1,0,0.3333333333333333,3330.0,0.518,0,0,0.20539999999999997,0.25000000000000006,0.49999999999999994,0.25,0.5,0.5,0.1,123,steady,M2-Threshold
30,"[False, True, True]",0,1,1,0.6666666666666666,3457.0,0.55425,0,0,0.28294166666666665,0.15000000000000008,0.5499999999999999,0.3,0.5,0.5,0.1,123,steady,M2-Threshold
31,"[False, True, True]",0,1,1,0.6666666666666666,3898.000000000001,0.4225,0,0,0.26008333333333333,0.05000000000000007,0.6,0.35,0.5,0.5,0.2,123,steady,M2-Threshold
32,"[False, True, False]",0,1,0,0.3333333333333333,3932.0000000000005,0.4525,0,0,0.18575000000000003,0.05,0.6000000000000001,0.35,0.4,0.5,0.2,123,steady,M2-Threshold
33,"[False, True, True]",0,1,1,0.6666666666666666,4580.0,0.59925,0,0,0.3131083333333333,0.1,0.5,0.39999999999999997,0.3,0.6,0.3,123,steady,M2-Threshold
