step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
94,"[False, False, False]",0,0,0,0.0,2143.9999999999995,0.49225,7.378286838531494,266,0.11434166666666662,0.4,0.5,0.1,0.0,0.8,0.2,42,steady,M4-SingleLLM
95,"[False, False, False]",0,0,0,0.0,1363.0,0.47200000000000003,9.622001886367798,266,0.09159999999999996,0.45,0.5,0.05,0.0,0.7,0.2,42,steady,M4-SingleLLM
96,"[False, False, False]",0,0,0,0.0,1750.0,0.49200000000000005,8.319761991500854,266,0.08093333333333336,0.4,0.55,0.05,0.0,0.6,0.2,42,steady,M4-SingleLLM
97,"[False, False, False]",0,0,0,0.0,2183.529411764706,0.51875,8.541500806808472,266,0.05562499999999998,0.5882352941176471,0.35294117647058826,0.05882352941176471,0.0,0.5,0.1,42,steady,M4-SingleLLM
98,"[False, True, True]",0,1,1,0.6666666666666666,2585.0,0.56675,10.960495948791504,266,0.22002499999999994,0.45,0.4,0.15,0.0,0.5,0.2,42,steady,M4-SingleLLM
99,"[False, True, True]",0,1,1,0.6666666666666666,2366.0,0.63825,7.337019681930542,267,0.2581416666666666,0.5,0.4,0.1,0.0,0.5,0.3,42,steady,M4-SingleLLM
0,"[False, True, False]",0,1,0,0.3333333333333333,4283.0,0.621,10.26250433921814,266,0.2196333333333333,0.45,0.35,0.2,0.0,1.0,0.0,123,steady,M4-SingleLLM
1,"[False, True, False]",0,1,0,0.3333333333333333,3951.0,0.466,7.985877990722656,266,0.1731333333333333,0.5,0.35,0.15,0.0,1.0,0.0,123,steady,M4-SingleLLM
2,"[False, True, False]",0,1,0,0.3333333333333333,3201.0,0.484,8.162007093429565,266,0.17853333333333327,0.55,0.35,0.1,0.0,1.0,0.0,123,steady,M4-SingleLLM
3,"[False, True, False]",0,1,0,0.3333333333333333,4014.0,0.44725000000000004,9.414530038833618,266,0.16750833333333331,0.5,0.4,0.1,0.0,1.0,0.0,123,steady,M4-SingleLLM
4,"[False, True, False]",0,1,0,0.3333333333333333,4147.0,0.537,7.392036199569702,266,0.1944333333333333,0.55,0.4,0.05,0.0,1.0,0.0,123,steady,M4-SingleLLM
5,"[False, True, False]",0,1,0,0.3333333333333333,3674.0,0.50425,9.538720607757568,265,0.18460833333333332,0.5,0.4,0.1,0.0,1.0,0.0,123,steady,M4-SingleLLM
6,"[False, True, False]",0,1,0,0.3333333333333333,3244.0,0.55675,9.967473983764648,266,0.20035833333333325,0.55,0.4,0.05,0.0,1.0,0.0,123,steady,M4-SingleLLM
7,"[True, False, False]",1,0,0,0.3333333333333333,5058.9473684210525,0.51575,6.0135369300842285,265,0.18805833333333327,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.125,0.875,0.0,123,steady,M4-SingleLLM
8,"[True, False, False]",1,0,0,0.3333333333333333,5335.0,0.56175,9.669737100601196,266,0.2018583333333333,0.6,0.35,0.05,0.2222222222222222,0.7777777777777778,0.0,123,steady,M4-SingleLLM
9,"[False, True, True]",0,1,1,0.6666666666666666,5643.0,0.484,7.208984136581421,266,0.2618666666666667,0.45,0.4,0.15,0.2,0.8,0.1,123,steady,M4-SingleLLM
10,"[False, True, True]",0,1,1,0.6666666666666666,5362.0,0.6607500000000001,8.040297985076904,267,0.3315583333333333,0.5,0.4,0.1,0.2,0.8,0.2,123,steady,M4-SingleLLM
11,"[False, True, False]",0,1,0,0.3333333333333333,4592.222222222222,0.56675,8.639186143875122,267,0.23669166666666658,0.4444444444444444,0.49999999999999994,0.05555555555555555,0.2,0.8,0.2,123,steady,M4-SingleLLM
12,"[False, True, False]",0,1,0,0.3333333333333333,5127.0,0.425,10.951351881027222,266,0.19416666666666665,0.45,0.5,0.05,0.2,0.8,0.2,123,steady,M4-SingleLLM
